id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count,
2647,as trouble to follow,91,92,13-04-2023 08:04,Apr-14,yes,0,
2648,to bear it,96,92,13-04-2023 08:04,Apr-14,no,5,
2649,pain pains pleasure,2,93,13-04-2023 08:04,Apr-14,no,6,
2650,but never all,5,93,13-04-2023 08:04,Apr-14,yes,2,
2651,He hates the architect's pleasure,10,93,13-04-2023 08:04,Apr-14,yes,1,
2652,for he is asperated,12,93,13-04-2023 08:04,Apr-14,no,3,
2653,wise nothing,14,93,13-04-2023 08:04,Apr-14,yes,1,
2654,we lead the pleasure of the body,15,93,13-04-2023 08:04,Apr-14,no,2,
2655,or it is responsibilities,19,93,13-04-2023 08:04,Apr-14,no,4,
2656,and neither wise,21,93,13-04-2023 08:04,Apr-14,yes,2,
2657,what troubles and,24,93,13-04-2023 08:04,Apr-14,yes,1,
2658,that we deserve the exercise,30,93,13-04-2023 08:04,Apr-14,no,2,
2659,because that is life,32,93,13-04-2023 08:04,Apr-14,yes,0,
2660,from to whom,33,93,13-04-2023 08:04,Apr-14,no,5,
2661,whence it follows from whence,35,93,13-04-2023 08:04,Apr-14,no,6,
2662,therefore any of these,36,93,13-04-2023 08:04,Apr-14,yes,2,
2663,the pleasure of rejecting the pleasures,39,93,13-04-2023 08:04,Apr-14,yes,1,
2664,to choose a blacked out thing,41,93,13-04-2023 08:04,Apr-14,no,3,
2665,the pleasure of things in,46,93,13-04-2023 08:04,Apr-14,yes,1,
2666,I love them so much,54,93,13-04-2023 08:04,Apr-14,no,2,
2667,"when they do not know, it drives them away",57,93,13-04-2023 08:04,Apr-14,no,4,
2668,no trouble at all,66,93,13-04-2023 08:04,Apr-14,yes,2,
2669,everyone is born to do,67,93,13-04-2023 08:04,Apr-14,yes,1,
2670,rougher at work,71,93,13-04-2023 08:04,Apr-14,no,2,
2671,paid services,75,93,13-04-2023 08:04,Apr-14,yes,0,
2672,it will happen and repel them,76,93,13-04-2023 08:04,Apr-14,no,5,
2673,work and things,85,93,13-04-2023 08:04,Apr-14,no,6,
2674,fall into painstaking duties,91,93,13-04-2023 08:04,Apr-14,yes,2,
2675,or whom pain,93,93,13-04-2023 08:04,Apr-14,yes,1,
2676,times of labor and pleasure,95,93,13-04-2023 08:04,Apr-14,no,3,
2677,they are not important,100,93,13-04-2023 08:04,Apr-14,yes,1,
2678,to be chosen,2,94,13-04-2023 08:04,Apr-14,no,2,
2679,I will open the pains,3,94,13-04-2023 08:04,Apr-14,no,4,
2680,but who is just,4,94,13-04-2023 08:04,Apr-14,yes,2,
2681,therefore the inventor of trouble,5,94,13-04-2023 08:04,Apr-14,yes,1,
2682,the accusers make a mistake,10,94,13-04-2023 08:04,Apr-14,no,2,
2683,the pleasure of the chosen one,14,94,13-04-2023 08:04,Apr-14,yes,0,
2684,and who is easy,17,94,13-04-2023 08:04,Apr-14,no,5,
2685,forgiveness that anyone,20,94,13-04-2023 08:04,Apr-14,no,6,
2686,please be asperated to be repelled,21,94,13-04-2023 08:04,Apr-14,yes,2,
2687,but it will be accepted by law,24,94,13-04-2023 08:04,Apr-14,yes,1,
2688,who and pain,31,94,13-04-2023 08:04,Apr-14,no,3,
2689,they do not know the distinction,35,94,13-04-2023 08:04,Apr-14,yes,1,
2690,they provide for the trouble itself,36,94,13-04-2023 08:04,Apr-14,no,2,
2691,pleasure laborious pleasure,39,94,13-04-2023 08:04,Apr-14,no,4,
2692,but let it be and,41,94,13-04-2023 08:04,Apr-14,yes,2,
2693,pleasure of training them,43,94,13-04-2023 08:04,Apr-14,yes,1,
2694,for either and,54,94,13-04-2023 08:04,Apr-14,no,2,
2695,the spirit of repudiation softened,57,94,13-04-2023 08:04,Apr-14,yes,0,
2696,as either in,60,94,13-04-2023 08:04,Apr-14,no,5,
2697,does not interfere in,63,94,13-04-2023 08:04,Apr-14,no,6,
2698,by right he should be blinded,65,94,13-04-2023 08:04,Apr-14,yes,2,
2699,indeed they must be repelled,66,94,13-04-2023 08:04,Apr-14,yes,1,
2700,pleasure when not,67,94,13-04-2023 08:04,Apr-14,no,3,
2701,and rejecting them,71,94,13-04-2023 08:04,Apr-14,yes,1,
2702,"that which, as it were",72,94,13-04-2023 08:04,Apr-14,no,2,
2703,I will explain the matter logically,75,94,13-04-2023 08:04,Apr-14,no,4,
2704,the exercise of great pleasures,76,94,13-04-2023 08:04,Apr-14,yes,2,
2705,because the pain,82,94,13-04-2023 08:04,Apr-14,yes,1,
2706,the greatest sorrows of things,84,94,13-04-2023 08:04,Apr-14,no,2,
2707,or distinction no one,91,94,13-04-2023 08:04,Apr-14,yes,0,
2708,and hate the times,2,95,13-04-2023 08:04,Apr-14,no,5,
2709,by the right of truth which,3,95,13-04-2023 08:04,Apr-14,no,6,
2710,let them be and I will come,4,95,13-04-2023 08:04,Apr-14,yes,2,
2711,be present and,5,95,13-04-2023 08:04,Apr-14,yes,1,
2712,The flexibility of the insight is not,8,95,13-04-2023 08:04,Apr-14,no,3,
2713,I will explain that,14,95,13-04-2023 08:04,Apr-14,yes,1,
2714,the most worthy of souls,15,95,13-04-2023 08:04,Apr-14,no,2,
2715,let it be repulsed than,16,95,13-04-2023 08:04,Apr-14,no,4,
2716,and not with pleasure,17,95,13-04-2023 08:04,Apr-14,yes,2,
2717,the flight is bliss,21,95,13-04-2023 08:04,Apr-14,yes,1,
2718,and so on,24,95,13-04-2023 08:04,Apr-14,no,2,
2719,never in reality,27,95,13-04-2023 08:04,Apr-14,yes,0,
2720,it hinders pleasures,28,95,13-04-2023 08:04,Apr-14,no,5,
2721,I will open the said a,32,95,13-04-2023 08:04,Apr-14,no,6,
2722,all mislead them,33,95,13-04-2023 08:04,Apr-14,yes,2,
2723,of great physical consequence,36,95,13-04-2023 08:04,Apr-14,yes,1,
2724,because no one's duties,41,95,13-04-2023 08:04,Apr-14,no,3,
2725,they do not achieve that,44,95,13-04-2023 08:04,Apr-14,yes,1,
2726,discomfort and want,46,95,13-04-2023 08:04,Apr-14,no,2,
2727,rejecting any matter,47,95,13-04-2023 08:04,Apr-14,no,4,
2728,services with labor a,48,95,13-04-2023 08:04,Apr-14,yes,2,
2729,I will open the pleasure rougher,50,95,13-04-2023 08:04,Apr-14,yes,1,
2730,and some of them themselves,54,95,13-04-2023 08:04,Apr-14,no,2,
2731,this him nothing,56,95,13-04-2023 08:04,Apr-14,yes,0,
2732,paid by the body builder,57,95,13-04-2023 08:04,Apr-14,no,5,
2733,but to be taken from,62,95,13-04-2023 08:04,Apr-14,no,6,
2734,guilt and sorrows,66,95,13-04-2023 08:04,Apr-14,yes,2,
2735,pleasure of our own way,71,95,13-04-2023 08:04,Apr-14,yes,1,
2736,he's going to love him,73,95,13-04-2023 08:04,Apr-14,no,3,
2737,it is the softener of things,75,95,13-04-2023 08:04,Apr-14,yes,1,
2738,they are born to fall,76,95,13-04-2023 08:04,Apr-14,no,2,
2739,the result of praise and,82,95,13-04-2023 08:04,Apr-14,no,4,
2740,but it is pleasures,85,95,13-04-2023 08:04,Apr-14,yes,2,
2741,for they are,87,95,13-04-2023 08:04,Apr-14,yes,1,
2742,it's fun because,91,95,13-04-2023 08:04,Apr-14,no,2,
2743,pleasures since birth,3,96,13-04-2023 08:04,Apr-14,yes,0,
2744,or pain,5,96,13-04-2023 08:04,Apr-14,no,5,
2745,to be worthy,6,96,13-04-2023 08:04,Apr-14,no,6,
2746,but to be rejected,14,96,13-04-2023 08:04,Apr-14,yes,2,
2747,it is to be,21,96,13-04-2023 08:04,Apr-14,yes,1,
2748,as often as,24,96,13-04-2023 08:04,Apr-14,no,3,
2749,but pains or,28,96,13-04-2023 08:04,Apr-14,yes,1,
2750,to be an architect,35,96,13-04-2023 08:04,Apr-14,no,2,
2751,or get or,36,96,13-04-2023 08:04,Apr-14,no,4,
2752,we can seek with hard work,41,96,13-04-2023 08:04,Apr-14,yes,2,
2753,he hates to criticize the most worthy,43,96,13-04-2023 08:04,Apr-14,yes,1,
2754,let him ask us for a reason,54,96,13-04-2023 08:04,Apr-14,no,2,
2755,let it be and all,56,96,13-04-2023 08:04,Apr-14,yes,0,
2756,those who praise the pleasure,57,96,13-04-2023 08:04,Apr-14,no,5,
2757,and to do them and the like,63,96,13-04-2023 08:04,Apr-14,no,6,
2758,for times of trouble,66,96,13-04-2023 08:04,Apr-14,yes,2,
2759,they do not know the pain of rejection,69,96,13-04-2023 08:04,Apr-14,yes,1,
2760,we can have the body and the like,70,96,13-04-2023 08:04,Apr-14,no,3,
2761,blessed are the wise,71,96,13-04-2023 08:04,Apr-14,yes,1,
2762,but the pain of the truth,73,96,13-04-2023 08:04,Apr-14,no,2,
2763,it is true that they occur,75,96,13-04-2023 08:04,Apr-14,no,4,
2764,the distinction itself is pleasure,76,96,13-04-2023 08:04,Apr-14,yes,2,
2765,the pleasure which often,78,96,13-04-2023 08:04,Apr-14,yes,1,
2766,"therefore, as",91,96,13-04-2023 08:04,Apr-14,no,2,
2767,who hinders all,97,96,13-04-2023 08:04,Apr-14,yes,0,
2768,for he was also chosen,98,96,13-04-2023 08:04,Apr-14,no,5,
2769,whether they are not,2,97,13-04-2023 08:04,Apr-14,no,6,
2770,I will explain how to do it,4,97,13-04-2023 08:04,Apr-14,yes,2,
2771,let him seek the pleasure of food,5,97,13-04-2023 08:04,Apr-14,yes,1,
2772,Please don't bother,9,97,13-04-2023 08:04,Apr-14,no,3,
2773,His pleasure is his fault,10,97,13-04-2023 08:04,Apr-14,yes,1,
2774,such as the elasticity of the food,14,97,13-04-2023 08:04,Apr-14,no,2,
2775,the most valuable and,16,97,13-04-2023 08:04,Apr-14,no,4,
2776,he will accept the hardships,17,97,13-04-2023 08:04,Apr-14,yes,2,
2777,nor by rejecting it,20,97,13-04-2023 08:04,Apr-14,yes,1,
2778,or all,21,97,13-04-2023 08:04,Apr-14,no,2,
2779,I will open it to pleasure,24,97,13-04-2023 08:04,Apr-14,yes,0,
2780,to be and chosen,26,97,13-04-2023 08:04,Apr-14,no,5,
2781,of things and for,33,97,13-04-2023 08:04,Apr-14,no,6,
2782,or it is the inventor,36,97,13-04-2023 08:04,Apr-14,yes,2,
2783,We may accuse him of error,39,97,13-04-2023 08:04,Apr-14,yes,1,
2784,it is the pleasure of life,41,97,13-04-2023 08:04,Apr-14,no,3,
2785,or it is a,43,97,13-04-2023 08:04,Apr-14,yes,1,
2786,and repulses with labor,52,97,13-04-2023 08:04,Apr-14,no,2,
2787,the laborious work of things,54,97,13-04-2023 08:04,Apr-14,no,4,
2788,and let it be greater,57,97,13-04-2023 08:04,Apr-14,yes,2,
2789,with the desire of things wise,63,97,13-04-2023 08:04,Apr-14,yes,1,
2790,and the matter of labor,66,97,13-04-2023 08:04,Apr-14,no,2,
2791,he wants the whole laborious,69,97,13-04-2023 08:04,Apr-14,yes,0,
2792,they provide escapes with labor,71,97,13-04-2023 08:04,Apr-14,no,5,
2793,they do not know where the truth comes from,72,97,13-04-2023 08:04,Apr-14,no,6,
2794,He wants them to be repelled,75,97,13-04-2023 08:04,Apr-14,yes,2,
2795,whence than she,76,97,13-04-2023 08:04,Apr-14,yes,1,
2796,and the accusers because,85,97,13-04-2023 08:04,Apr-14,no,3,
2797,he flees not from the truth,91,97,13-04-2023 08:04,Apr-14,yes,1,
2798,any exercise with pleasure,92,97,13-04-2023 08:04,Apr-14,no,2,
2799,those most worthy of,98,97,13-04-2023 08:04,Apr-14,no,4,
2800,and the corrupt of these,100,97,13-04-2023 08:04,Apr-14,yes,2,
2801,exercise is when,3,98,13-04-2023 08:04,Apr-14,yes,1,
2802,and they do not know flattery,5,98,13-04-2023 08:04,Apr-14,no,2,
2803,is held by the provident,6,98,13-04-2023 08:04,Apr-14,yes,0,
2804,whence pleasures except,10,98,13-04-2023 08:04,Apr-14,no,5,
2805,for the reason that the times,14,98,13-04-2023 08:04,Apr-14,no,6,
2806,chosen times of trouble,16,98,13-04-2023 08:04,Apr-14,yes,2,
2807,and,21,98,13-04-2023 08:04,Apr-14,yes,1,
2808,they want to provide,24,98,13-04-2023 08:04,Apr-14,no,3,
2809,He will criticize easy times,31,98,13-04-2023 08:04,Apr-14,yes,1,
2810,is in no,36,98,13-04-2023 08:04,Apr-14,no,2,
2811,the option to choose from,37,98,13-04-2023 08:04,Apr-14,no,4,
2812,who discovers pain,41,98,13-04-2023 08:04,Apr-14,yes,2,
2813,because expedient who,42,98,13-04-2023 08:04,Apr-14,yes,1,
2814,let it be all present,50,98,13-04-2023 08:04,Apr-14,no,2,
2815,who and,54,98,13-04-2023 08:04,Apr-14,yes,0,
2816,as wise as the smallest,56,98,13-04-2023 08:04,Apr-14,no,5,
2817,services from but,57,98,13-04-2023 08:04,Apr-14,no,6,
2818,it repels easily,66,98,13-04-2023 08:04,Apr-14,yes,2,
2819,follow gentle follow,67,98,13-04-2023 08:04,Apr-14,yes,1,
2820,is and all,70,98,13-04-2023 08:04,Apr-14,no,3,
2821,pain expedient with which,71,98,13-04-2023 08:04,Apr-14,yes,1,
2822,often not pleasure,75,98,13-04-2023 08:04,Apr-14,no,2,
2823,or pleasure duties,76,98,13-04-2023 08:04,Apr-14,no,4,
2824,to be a pleasure to them,84,98,13-04-2023 08:04,Apr-14,yes,2,
2825,It will happen quickly,91,98,13-04-2023 08:04,Apr-14,yes,1,
2826,but the inventor of them,93,98,13-04-2023 08:04,Apr-14,no,2,
2827,pleasures are never pleasures,94,98,13-04-2023 08:04,Apr-14,yes,0,
2828,and similar matters of great importance,95,98,13-04-2023 08:04,Apr-14,no,5,
2829,it is what it comes from,5,99,13-04-2023 08:04,Apr-14,no,6,
2830,it repels loose unless,14,99,13-04-2023 08:04,Apr-14,yes,2,
2831,all the praisers,15,99,13-04-2023 08:04,Apr-14,yes,1,
2832,it will come true,16,99,13-04-2023 08:04,Apr-14,no,3,
2833,pains in which,17,99,13-04-2023 08:04,Apr-14,yes,1,
2834,how can we get him,20,99,13-04-2023 08:04,Apr-14,no,2,
2835,pain because in,21,99,13-04-2023 08:04,Apr-14,no,4,
2836,no one can be of the mind,22,99,13-04-2023 08:04,Apr-14,yes,2,
2837,there are ways that,24,99,13-04-2023 08:04,Apr-14,yes,1,
2838,the result of the necessity of distinction,26,99,13-04-2023 08:04,Apr-14,no,2,
2839,but no trouble at all,33,99,13-04-2023 08:04,Apr-14,yes,0,
2840,be prepared for the smallest of the great,35,99,13-04-2023 08:04,Apr-14,no,5,
2841,I am obliged to apologize,36,99,13-04-2023 08:04,Apr-14,no,6,
2842,those present of these,38,99,13-04-2023 08:04,Apr-14,yes,2,
2843,or wherever,39,99,13-04-2023 08:04,Apr-14,yes,1,
2844,or because who,41,99,13-04-2023 08:04,Apr-14,no,3,
2845,or it is pleasures,46,99,13-04-2023 08:04,Apr-14,yes,1,
2846,or some pleasure,48,99,13-04-2023 08:04,Apr-14,no,2,
2847,he seeks to be refused,50,99,13-04-2023 08:04,Apr-14,no,4,
2848,there is something to see,54,99,13-04-2023 08:04,Apr-14,yes,2,
2849,laborious for easy,57,99,13-04-2023 08:04,Apr-14,yes,1,
2850,the corrupt manner of the body,66,99,13-04-2023 08:04,Apr-14,no,2,
2851,from pains and,67,99,13-04-2023 08:04,Apr-14,yes,0,
2852,darkened as ex,70,99,13-04-2023 08:04,Apr-14,no,5,
2853,because he hates the most worthy,71,99,13-04-2023 08:04,Apr-14,no,6,
2854,the troubles of the body,72,99,13-04-2023 08:04,Apr-14,yes,2,
2855,the chosen one hinders us,75,99,13-04-2023 08:04,Apr-14,yes,1,
2856,for the body is laborious,76,99,13-04-2023 08:04,Apr-14,no,3,
2857,as if and or,84,99,13-04-2023 08:04,Apr-14,yes,1,
2858,repels or and,91,99,13-04-2023 08:04,Apr-14,no,2,
2859,less than if,93,99,13-04-2023 08:04,Apr-14,no,4,
2860,pleasure indeed,98,99,13-04-2023 08:04,Apr-14,yes,2,
2861,or even when,4,100,13-04-2023 08:04,Apr-14,yes,1,
2862,I will explain to him,5,100,13-04-2023 08:04,Apr-14,no,2,
2863,but let him flee,14,100,13-04-2023 08:04,Apr-14,yes,0,
2864,prevents it from,21,100,13-04-2023 08:04,Apr-14,no,5,
2865,which you can see,24,100,13-04-2023 08:04,Apr-14,no,6,
2866,of life that,26,100,13-04-2023 08:04,Apr-14,yes,2,
2867,the corrupt will be softened,27,100,13-04-2023 08:04,Apr-14,yes,1,
2868,there are some compliments,30,100,13-04-2023 08:04,Apr-14,no,3,
2869,but he was born of truth,32,100,13-04-2023 08:04,Apr-14,yes,1,
2870,but he wants to be an architect,36,100,13-04-2023 08:04,Apr-14,no,2,
2871,their and similar pains,38,100,13-04-2023 08:04,Apr-14,no,4,
2872,we suffer them,41,100,13-04-2023 08:04,Apr-14,yes,2,
2873,there are times of pain,42,100,13-04-2023 08:04,Apr-14,yes,1,
2874,please no times,43,100,13-04-2023 08:04,Apr-14,no,2,
2875,the result of the architect and,47,100,13-04-2023 08:04,Apr-14,yes,0,
2876,to choose his praise wisely,50,100,13-04-2023 08:04,Apr-14,no,5,
2877,for pain is pleasure,54,100,13-04-2023 08:04,Apr-14,no,6,
2878,He wants to ease the troubles,55,100,13-04-2023 08:04,Apr-14,yes,2,
2879,they do not know the consequences of pleasure,57,100,13-04-2023 08:04,Apr-14,yes,1,
2880,as wise as those,61,100,13-04-2023 08:04,Apr-14,no,3,
2881,all times pain,66,100,13-04-2023 08:04,Apr-14,yes,1,
2882,all from,71,100,13-04-2023 08:04,Apr-14,no,2,
2883,him or,75,100,13-04-2023 08:04,Apr-14,no,4,
2884,I will open the times of pleasure,76,100,13-04-2023 08:04,Apr-14,yes,2,
2885,nothing or great,91,100,13-04-2023 08:04,Apr-14,yes,1,
2886,times like life,95,100,13-04-2023 08:04,Apr-14,no,2,
2887,all to his,99,100,13-04-2023 08:04,Apr-14,yes,0,
2888,here the corrupt are loosed,5,101,13-04-2023 08:04,Apr-14,no,5,
2889,most of them called him,6,101,13-04-2023 08:04,Apr-14,no,6,
2890,but the distinction is blurred,14,101,13-04-2023 08:04,Apr-14,yes,2,
2891,nothing hinders us,21,101,13-04-2023 08:04,Apr-14,yes,1,
2892,blinded by trouble,24,101,13-04-2023 08:04,Apr-14,no,3,
2893,to be repudiated or to be followed,33,101,13-04-2023 08:04,Apr-14,yes,1,
2894,and every fault,36,101,13-04-2023 08:04,Apr-14,no,2,
2895,here who either,39,101,13-04-2023 08:04,Apr-14,no,4,
2896,because the smallest flight,41,101,13-04-2023 08:04,Apr-14,yes,2,
2897,laborious pleasure often,54,101,13-04-2023 08:04,Apr-14,yes,1,
2898,and the ordinary architect,57,101,13-04-2023 08:04,Apr-14,no,2,
2899,but some architect,60,101,13-04-2023 08:04,Apr-14,yes,0,
2900,it is because every,61,101,13-04-2023 08:04,Apr-14,no,5,
2901,it is a pain in the toil,63,101,13-04-2023 08:04,Apr-14,no,6,
2902,to be repelled from,65,101,13-04-2023 08:04,Apr-14,yes,2,
2903,"in times of pain, anyone",66,101,13-04-2023 08:04,Apr-14,yes,1,
2904,they have indeed been said,71,101,13-04-2023 08:04,Apr-14,no,3,
2905,there is no pleasure in the truth,75,101,13-04-2023 08:04,Apr-14,yes,1,
2906,He will suffer his pain,76,101,13-04-2023 08:04,Apr-14,no,2,
2907,but there were no words,91,101,13-04-2023 08:04,Apr-14,no,4,
2908,He hates those who are,92,101,13-04-2023 08:04,Apr-14,yes,2,
2909,not rejecting pleasures,94,101,13-04-2023 08:04,Apr-14,yes,1,
2910,they leave from their labors,96,101,13-04-2023 08:04,Apr-14,no,2,
2911,and let him flee,2,102,13-04-2023 08:04,Apr-14,yes,0,
2912,it is bound to be borne,4,102,13-04-2023 08:04,Apr-14,no,5,
2913,pain because pleasure,5,102,13-04-2023 08:04,Apr-14,no,6,
2914,the result of free pleasure,8,102,13-04-2023 08:04,Apr-14,yes,2,
2915,and to hate,11,102,13-04-2023 08:04,Apr-14,yes,1,
2916,or from or,14,102,13-04-2023 08:04,Apr-14,no,3,
2917,or whatever,15,102,13-04-2023 08:04,Apr-14,yes,1,
2918,He is blessed,19,102,13-04-2023 08:04,Apr-14,no,2,
2919,I will explain them,21,102,13-04-2023 08:04,Apr-14,no,4,
2920,for I will open to the corrupt,24,102,13-04-2023 08:04,Apr-14,yes,2,
2921,the whole less wise,31,102,13-04-2023 08:04,Apr-14,yes,1,
2922,he who either,35,102,13-04-2023 08:04,Apr-14,no,2,
2923,him and pain,36,102,13-04-2023 08:04,Apr-14,yes,0,
2924,let him seek the forgiveness of the body,41,102,13-04-2023 08:04,Apr-14,no,5,
2925,like and offices,54,102,13-04-2023 08:04,Apr-14,no,6,
2926,who needs things,55,102,13-04-2023 08:04,Apr-14,yes,2,
2927,He repels all gentleness,56,102,13-04-2023 08:04,Apr-14,yes,1,
2928,trouble us as,57,102,13-04-2023 08:04,Apr-14,no,3,
2929,further flight pleasure,62,102,13-04-2023 08:04,Apr-14,yes,1,
2930,you owe the pleasure of the chosen one,66,102,13-04-2023 08:04,Apr-14,no,2,
2931,or flexibility in times,67,102,13-04-2023 08:04,Apr-14,no,4,
2932,let him flee from the comforts of,71,102,13-04-2023 08:04,Apr-14,yes,2,
2933,let her seek laboriously,75,102,13-04-2023 08:04,Apr-14,yes,1,
2934,and of the truth which,76,102,13-04-2023 08:04,Apr-14,no,2,
2935,who labors and suffers,85,102,13-04-2023 08:04,Apr-14,yes,0,
2936,he wants to have a result,91,102,13-04-2023 08:04,Apr-14,no,5,
2937,and she fled from them,96,102,13-04-2023 08:04,Apr-14,no,6,
2938,I will open the pain,3,103,13-04-2023 08:04,Apr-14,yes,2,
2939,or a laborious consequence,5,103,13-04-2023 08:04,Apr-14,yes,1,
2940,he pained them,8,103,13-04-2023 08:04,Apr-14,no,3,
2941,every trouble,9,103,13-04-2023 08:04,Apr-14,yes,1,
2942,the fault either escapes,12,103,13-04-2023 08:04,Apr-14,no,2,
2943,the most worthy of flight,14,103,13-04-2023 08:04,Apr-14,no,4,
2944,and not often,17,103,13-04-2023 08:04,Apr-14,yes,2,
2945,in search of grief,21,103,13-04-2023 08:04,Apr-14,yes,1,
2946,all great trouble,24,103,13-04-2023 08:04,Apr-14,no,2,
2947,he was not chosen,27,103,13-04-2023 08:04,Apr-14,yes,0,
2948,be of body a,31,103,13-04-2023 08:04,Apr-14,no,5,
2949,to do the result and,36,103,13-04-2023 08:04,Apr-14,no,6,
2950,his own,41,103,13-04-2023 08:04,Apr-14,yes,2,
2951,pleasure flees him,44,103,13-04-2023 08:04,Apr-14,yes,1,
2952,and those present were dissolved,54,103,13-04-2023 08:04,Apr-14,no,3,
2953,by which pleasure pleasures,55,103,13-04-2023 08:04,Apr-14,yes,1,
2954,the choice will be advantageous,57,103,13-04-2023 08:04,Apr-14,no,2,
2955,the pain of refusing to leave,60,103,13-04-2023 08:04,Apr-14,no,4,
2956,and provide wisely,65,103,13-04-2023 08:04,Apr-14,yes,2,
2957,and the like corrupt,66,103,13-04-2023 08:04,Apr-14,yes,1,
2958,it hinders the pleasure of,69,103,13-04-2023 08:04,Apr-14,no,2,
2959,this option results,70,103,13-04-2023 08:04,Apr-14,yes,0,
